Bank,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,GrAppv,SBA_Appv
27.0,1133712000.0,1136044800.0,28.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1135958400.0,20000.0,0.0,20000.0,10000.0
44.0,1161014400.0,1167580800.0,58.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1164816000.0,50000.0,0.0,50000.0,25000.0
2062.0,1010073600.0,1009814400.0,117.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1017504000.0,172500.0,0.0,172500.0,129375.0
2.0,1107100800.0,1104508800.0,84.0,4.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1109520000.0,135000.0,0.0,50000.0,25000.0
2063.0,616694400.0,599587200.0,194.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,633715200.0,385198.0,0.0,390000.0,312000.0
7.0,1116950400.0,1104508800.0,43.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1122739200.0,35000.0,0.0,35000.0,17500.0
6.0,659894400.0,662659200.0,177.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,672940800.0,250000.0,0.0,250000.0,175000.0
286.0,899740800.0,883584000.0,240.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,902073600.0,392000.0,0.0,392000.0,294000.0
6.0,1207670400.0,1199116800.0,84.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1209484800.0,81140.0,0.0,15000.0,7500.0
290.0,782928000.0,788889600.0,298.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,807120000.0,694000.0,0.0,694000.0,520500.0
18.0,1153756800.0,1136044800.0,23.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1156953600.0,17500.0,0.0,17500.0,8750.0
43.0,817142400.0,820425600.0,84.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,823017600.0,50000.0,0.0,50000.0,40000.0
1381.0,707068800.0,694195200.0,288.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,712512000.0,302555.0,0.0,302555.0,257172.0
189.0,1383062400.0,1388505600.0,4.0,12.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1385827200.0,190000.0,0.0,150000.0,75000.0
1345.0,817747200.0,820425600.0,72.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,823017600.0,100000.0,0.0,100000.0,80000.0
27.0,1110384000.0,1104508800.0,38.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1114790400.0,70000.0,0.0,70000.0,35000.0
27.0,1110816000.0,1104508800.0,61.0,5.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1114790400.0,75000.0,0.0,75000.0,37500.0
7.0,1102867200.0,1104508800.0,27.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1104422400.0,50000.0,0.0,50000.0,25000.0
18.0,1181664000.0,1167580800.0,43.0,5.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,1183132800.0,203871.0,0.0,50000.0,25000.0
67.0,1198166400.0,1199116800.0,85.0,4.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1199030400.0,5000.0,0.0,5000.0,4250.0
18.0,1204214400.0,1199116800.0,63.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1209484800.0,24995.0,0.0,25000.0,12500.0
44.0,1121961600.0,1104508800.0,27.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1125417600.0,218400.0,0.0,218400.0,109200.0
44.0,1176220800.0,1167580800.0,84.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1177862400.0,43700.0,0.0,43700.0,21850.0
2.0,1136995200.0,1136044800.0,60.0,5.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,1138636800.0,89792.0,0.0,80000.0,40000.0
43.0,783619200.0,788889600.0,120.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,791481600.0,200000.0,0.0,200000.0,160000.0
17.0,1206720000.0,1199116800.0,90.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1209484800.0,150000.0,0.0,150000.0,127500.0
11.0,1271174400.0,1262275200.0,84.0,5.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,1271174400.0,300000.0,0.0,300000.0,270000.0
30.0,1163520000.0,1167580800.0,55.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1164816000.0,5000.0,0.0,5000.0,4250.0
2.0,1184083200.0,1167580800.0,66.0,8.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,1185811200.0,100000.0,0.0,100000.0,50000.0
2.0,1101398400.0,1104508800.0,83.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1104422400.0,29750.0,0.0,25000.0,12500.0
2.0,1046966400.0,1041350400.0,84.0,6.0,1.0,5.0,11.0,1.0,1.0,1.0,0.0,1049040000.0,71108.0,0.0,40000.0,20000.0
2.0,1202832000.0,1199116800.0,64.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1204214400.0,74803.0,0.0,50000.0,25000.0
11.0,1164816000.0,1167580800.0,17.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1191081600.0,94215.0,0.0,30000.0,15000.0
2.0,1186588800.0,1167580800.0,62.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1188489600.0,24900.0,0.0,15000.0,7500.0
325.0,816796800.0,820425600.0,240.0,139.0,1.0,16.0,123.0,1.0,0.0,0.0,0.0,829670400.0,430000.0,0.0,430000.0,430000.0
1266.0,1170691200.0,1167580800.0,0.0,6.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,1172592000.0,73000.0,0.0,65000.0,32500.0
1492.0,782064000.0,788889600.0,240.0,6.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,808502400.0,105000.0,0.0,105000.0,105000.0
7.0,1174320000.0,1167580800.0,49.0,28.0,1.0,3.0,28.0,0.0,1.0,0.0,0.0,1177862400.0,75000.0,0.0,75000.0,37500.0
44.0,1156867200.0,1136044800.0,167.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1227974400.0,240800.0,0.0,240800.0,120400.0
559.0,900864000.0,883584000.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,907084800.0,19600.0,0.0,19600.0,15680.0
11.0,878832000.0,883584000.0,57.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,888595200.0,50000.0,0.0,35000.0,17500.0
10.0,582134400.0,567964800.0,240.0,34.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,600451200.0,500000.0,0.0,500000.0,500000.0
27.0,1141228800.0,1136044800.0,40.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1143734400.0,4438.0,0.0,5000.0,2500.0
2.0,1147622400.0,1136044800.0,48.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1149004800.0,135600.0,0.0,100000.0,50000.0
394.0,783187200.0,788889600.0,120.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,806256000.0,295160.0,0.0,295160.0,250886.0
11.0,789580800.0,788889600.0,60.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,791481600.0,40000.0,0.0,40000.0,36000.0
18.0,1159113600.0,1136044800.0,58.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1159545600.0,199332.0,0.0,50000.0,25000.0
18.0,1190908800.0,1167580800.0,48.0,4.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,1193760000.0,41008.0,0.0,25000.0,12500.0
195.0,669571200.0,662659200.0,240.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,672940800.0,200000.0,0.0,200000.0,160000.0
44.0,1174233600.0,1167580800.0,27.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1175270400.0,25000.0,0.0,25000.0,12500.0
7.0,1143561600.0,1136044800.0,54.0,6.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1146326400.0,25000.0,0.0,25000.0,12500.0
27.0,1079020800.0,1072886400.0,18.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1083254400.0,130206.0,0.0,75000.0,37500.0
6.0,572716800.0,567964800.0,150.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,580492800.0,450000.0,0.0,450000.0,337500.0
2.0,1180368000.0,1167580800.0,57.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1180540800.0,75746.0,0.0,35000.0,17500.0
44.0,1169481600.0,1167580800.0,14.0,5.0,1.0,6.0,11.0,0.0,2.0,1.0,0.0,1170172800.0,100000.0,0.0,100000.0,50000.0
217.0,708624000.0,694195200.0,120.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,728409600.0,150000.0,0.0,150000.0,135000.0
7.0,1133193600.0,1136044800.0,84.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1135958400.0,50000.0,0.0,50000.0,25000.0
18.0,1163001600.0,1167580800.0,84.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1164816000.0,93916.0,0.0,36000.0,18000.0
2.0,1100534400.0,1104508800.0,36.0,7.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1104422400.0,88847.0,0.0,60000.0,30000.0
373.0,801849600.0,788889600.0,84.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,807120000.0,30000.0,0.0,30000.0,27000.0
6.0,767462400.0,757353600.0,60.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,775584000.0,36000.0,0.0,36000.0,32400.0
11.0,1140537600.0,1136044800.0,29.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1143734400.0,45149.0,0.0,25000.0,12500.0
122.0,919267200.0,915120000.0,60.0,115.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,925401600.0,175000.0,0.0,175000.0,131250.0
2.0,1168531200.0,1167580800.0,53.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1170172800.0,5000.0,0.0,5000.0,2500.0
18.0,1052409600.0,1041350400.0,50.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1059580800.0,50000.0,0.0,50000.0,25000.0
2064.0,1268236800.0,1262275200.0,180.0,10.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,1270051200.0,112200.0,0.0,112200.0,100980.0
125.0,995299200.0,978278400.0,106.0,28.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,999187200.0,350000.0,0.0,350000.0,262500.0
18.0,1096819200.0,1104508800.0,84.0,20.0,1.0,1.0,20.0,1.0,1.0,1.0,0.0,1101744000.0,276515.0,0.0,50000.0,25000.0
19.0,986140800.0,978278400.0,141.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,988560000.0,800000.0,0.0,800000.0,600000.0
122.0,639331200.0,631123200.0,63.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,641404800.0,205000.0,0.0,205000.0,174250.0
996.0,781891200.0,788889600.0,39.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,793987200.0,35000.0,0.0,35000.0,31500.0
181.0,750355200.0,757353600.0,240.0,85.0,1.0,20.0,65.0,1.0,0.0,0.0,0.0,771609600.0,640000.0,0.0,640000.0,640000.0
2.0,1053014400.0,1041350400.0,84.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,1070121600.0,20000.0,0.0,10000.0,5000.0
217.0,712425600.0,694195200.0,240.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,720460800.0,100000.0,0.0,100000.0,82000.0
19.0,1146585600.0,1136044800.0,36.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1149004800.0,25000.0,0.0,25000.0,21250.0
568.0,988300800.0,978278400.0,144.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,996508800.0,150000.0,0.0,150000.0,127500.0
13.0,848332800.0,852048000.0,84.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,851961600.0,60000.0,0.0,60000.0,48000.0
18.0,1197907200.0,1199116800.0,76.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1199030400.0,50000.0,0.0,50000.0,25000.0
662.0,266689800.0,252433800.0,84.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,268590600.0,95000.0,0.0,95000.0,85500.0
139.0,1179417600.0,1167580800.0,120.0,2.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,1183132800.0,212000.0,0.0,212000.0,159000.0
1894.0,857318400.0,852048000.0,66.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,867600000.0,50000.0,0.0,50000.0,40000.0
11.0,735840000.0,725817600.0,300.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,744048000.0,45500.0,0.0,45500.0,40950.0
146.0,1157990400.0,1136044800.0,56.0,1.0,2.0,18.0,0.0,0.0,1.0,0.0,0.0,1162224000.0,100000.0,0.0,100000.0,85000.0
18.0,1083168000.0,1072886400.0,84.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1088524800.0,20000.0,0.0,20000.0,10000.0
323.0,990460800.0,978278400.0,84.0,30.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,996508800.0,400000.0,0.0,400000.0,300000.0
1513.0,642787200.0,631123200.0,60.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,657302400.0,10000.0,0.0,10000.0,9000.0
2.0,1171555200.0,1167580800.0,35.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1172592000.0,17924.0,0.0,12000.0,6000.0
18.0,1208793600.0,1199116800.0,39.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1212163200.0,56854.0,0.0,25000.0,12500.0
47.0,1185811200.0,1167580800.0,66.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1191081600.0,48429.0,0.0,25000.0,12500.0
711.0,1103644800.0,1104508800.0,100.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1104422400.0,60000.0,0.0,60000.0,51000.0
957.0,954864000.0,946656000.0,16.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,957024000.0,47500.0,0.0,47500.0,38000.0
6.0,1147363200.0,1136044800.0,30.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1154275200.0,42602.0,0.0,16000.0,8000.0
1208.0,807724800.0,788889600.0,180.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,815068800.0,72000.0,0.0,72000.0,64800.0
11.0,1090339200.0,1072886400.0,83.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1096473600.0,81709.0,0.0,40000.0,20000.0
1476.0,1239033600.0,1230739200.0,43.0,30.0,1.0,20.0,30.0,0.0,1.0,0.0,0.0,1251648000.0,500000.0,0.0,500000.0,450000.0
18.0,1176220800.0,1167580800.0,25.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1183132800.0,41000.0,0.0,41000.0,20500.0
64.0,818784000.0,820425600.0,144.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,830793600.0,542000.0,0.0,542000.0,406500.0
18.0,1199980800.0,1199116800.0,84.0,3.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0,1201708800.0,52035.0,0.0,37000.0,18500.0
11.0,229883400.0,220897800.0,120.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,233944200.0,30000.0,0.0,30000.0,27000.0
2.0,656524800.0,662659200.0,186.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,665251200.0,125000.0,0.0,125000.0,112500.0
6.0,1017936000.0,1009814400.0,46.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,0.0,1020096000.0,24994.0,0.0,25000.0,12500.0
11.0,1146758400.0,1136044800.0,3.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1149004800.0,423512.0,0.0,150000.0,75000.0
27.0,1090166400.0,1072886400.0,84.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1099152000.0,49696.0,0.0,30000.0,15000.0
6.0,601747200.0,599587200.0,60.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,609868800.0,70000.0,0.0,70000.0,52500.0
195.0,870278400.0,852048000.0,60.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,872956800.0,50000.0,0.0,50000.0,40000.0
6.0,1081785600.0,1072886400.0,56.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1083254400.0,10823.0,0.0,20000.0,10000.0
1335.0,1102348800.0,1104508800.0,7.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1109520000.0,133774.0,0.0,60000.0,30000.0
11.0,475084800.0,473356800.0,39.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,476294400.0,102700.0,0.0,102700.0,92430.0
2.0,1206633600.0,1199116800.0,21.0,7.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,1209484800.0,75000.0,0.0,50000.0,25000.0
317.0,1236614400.0,1230739200.0,84.0,12.0,1.0,0.0,12.0,0.0,1.0,1.0,0.0,1254326400.0,219422.0,0.0,100000.0,50000.0
449.0,1118764800.0,1104508800.0,22.0,1.0,2.0,0.0,8.0,1.0,1.0,1.0,0.0,1122739200.0,50000.0,0.0,50000.0,25000.0
11.0,1031760000.0,1009814400.0,60.0,7.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,1033315200.0,45900.0,0.0,35000.0,17500.0
121.0,1176048000.0,1167580800.0,164.0,1.0,1.0,12.0,1.0,1.0,2.0,0.0,0.0,1180540800.0,225100.0,0.0,225100.0,168825.0
73.0,840729600.0,820425600.0,84.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,870278400.0,72000.0,0.0,72000.0,57600.0
50.0,886089600.0,883584000.0,271.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,899136000.0,155000.0,0.0,155000.0,116250.0
1818.0,1257177600.0,1262275200.0,84.0,21.0,1.0,2.0,23.0,0.0,1.0,1.0,0.0,1259596800.0,184000.0,0.0,100000.0,50000.0
10.0,927820800.0,915120000.0,240.0,12.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,974217600.0,908000.0,0.0,908000.0,908000.0
7.0,1113148800.0,1104508800.0,36.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1114790400.0,100000.0,0.0,100000.0,50000.0
1690.0,1268236800.0,1262275200.0,60.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1272643200.0,48000.0,0.0,25000.0,12500.0
1741.0,755193600.0,757353600.0,120.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,760809600.0,260000.0,0.0,260000.0,195000.0
2065.0,791654400.0,788889600.0,84.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,799171200.0,45000.0,0.0,45000.0,38250.0
11.0,1145462400.0,1136044800.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1146326400.0,93238.0,0.0,25000.0,12500.0
2066.0,1251907200.0,1230739200.0,41.0,15.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,1251907200.0,24600.0,0.0,24600.0,24600.0
2.0,1146240000.0,1136044800.0,51.0,20.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,1149004800.0,190315.0,0.0,100000.0,50000.0
197.0,830448000.0,820425600.0,96.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,846691200.0,50000.0,0.0,50000.0,40000.0
7.0,1172160000.0,1167580800.0,50.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1180540800.0,62265.0,0.0,25000.0,12500.0
30.0,1205164800.0,1199116800.0,49.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1206892800.0,25000.0,0.0,25000.0,21250.0
6.0,784828800.0,788889600.0,278.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,791481600.0,1035000.0,0.0,1035000.0,749961.0
18.0,1191254400.0,1199116800.0,64.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1193760000.0,100000.0,0.0,25000.0,12500.0
2067.0,1094054400.0,1072886400.0,84.0,36.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1107100800.0,660000.0,0.0,660000.0,495000.0
146.0,809193600.0,788889600.0,84.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,823017600.0,27000.0,0.0,42000.0,37800.0
117.0,1063900800.0,1041350400.0,240.0,30.0,1.0,6.0,30.0,1.0,1.0,0.0,0.0,1074009600.0,552000.0,0.0,552000.0,552000.0
54.0,943977600.0,946656000.0,89.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,951753600.0,175000.0,0.0,175000.0,131250.0
340.0,890150400.0,883584000.0,240.0,38.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,896544000.0,390200.0,0.0,390200.0,292650.0
2068.0,1231257600.0,1230739200.0,84.0,12.0,1.0,0.0,12.0,1.0,1.0,1.0,0.0,1235750400.0,69360.0,0.0,25000.0,12500.0
3.0,605462400.0,599587200.0,180.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,609868800.0,68850.0,0.0,68850.0,61965.0
2.0,1105632000.0,1104508800.0,44.0,130.0,1.0,0.0,130.0,1.0,1.0,1.0,0.0,1120060800.0,50250.0,0.0,50000.0,25000.0
7.0,1098806400.0,1104508800.0,33.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1101744000.0,50000.0,0.0,50000.0,25000.0
91.0,655574400.0,662659200.0,81.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,665251200.0,108575.0,0.0,108575.0,97718.0
0.0,1166112000.0,1167580800.0,85.0,1.0,1.0,8.0,1.0,0.0,2.0,0.0,0.0,1177862400.0,150000.0,0.0,150000.0,127500.0
126.0,1181059200.0,1167580800.0,47.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1185811200.0,29993.0,0.0,30000.0,15000.0
2.0,1093190400.0,1072886400.0,84.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1096473600.0,10000.0,0.0,10000.0,5000.0
217.0,862502400.0,852048000.0,240.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,875548800.0,1120000.0,0.0,1120000.0,739200.0
467.0,293128200.0,283969800.0,223.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,307557000.0,50000.0,0.0,50000.0,45000.0
6.0,1205856000.0,1199116800.0,47.0,5.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,1209484800.0,17507.0,0.0,10000.0,5000.0
455.0,1171209600.0,1167580800.0,78.0,2.0,1.0,0.0,0.0,16033.0,2.0,0.0,0.0,1191081600.0,51000.0,0.0,51000.0,43350.0
59.0,1133107200.0,1136044800.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1135958400.0,100000.0,0.0,100000.0,85000.0
2.0,1201708800.0,1199116800.0,45.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1204214400.0,64978.0,0.0,28000.0,14000.0
27.0,1133712000.0,1136044800.0,14.0,3.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,1135958400.0,50000.0,0.0,50000.0,25000.0
7.0,1173283200.0,1167580800.0,84.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1175270400.0,50000.0,0.0,50000.0,25000.0
300.0,1115568000.0,1104508800.0,60.0,17.0,2.0,0.0,17.0,1.0,2.0,0.0,0.0,1117468800.0,40000.0,0.0,40000.0,20000.0
1096.0,921168000.0,915120000.0,43.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,925401600.0,150000.0,0.0,150000.0,112500.0
884.0,1267372800.0,1262275200.0,18.0,24.0,1.0,0.0,24.0,0.0,1.0,0.0,0.0,1267372800.0,35000.0,0.0,35000.0,29750.0
5.0,1055433600.0,1041350400.0,25.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1067529600.0,60000.0,0.0,50000.0,25000.0
33.0,1090944000.0,1072886400.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1093881600.0,25000.0,0.0,25000.0,12500.0
75.0,1025107200.0,1009814400.0,41.0,120.0,1.0,0.0,120.0,1.0,1.0,1.0,0.0,1028044800.0,128393.0,0.0,150000.0,75000.0
2.0,1151510400.0,1136044800.0,29.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1162224000.0,30000.0,0.0,30000.0,15000.0
27.0,1202400000.0,1199116800.0,36.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1204214400.0,35000.0,0.0,35000.0,17500.0
18.0,795196800.0,788889600.0,60.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,799171200.0,12000.0,0.0,12000.0,10800.0
136.0,1101830400.0,1104508800.0,82.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1107100800.0,99936.0,0.0,75000.0,37500.0
13.0,520704000.0,504892800.0,15.0,4.0,1.0,8800.0,8800.0,0.0,0.0,0.0,0.0,526060800.0,69000.0,0.0,69000.0,62100.0
48.0,1179936000.0,1167580800.0,66.0,8.0,2.0,2.0,8.0,0.0,1.0,1.0,0.0,1180540800.0,35000.0,0.0,25000.0,12500.0
2.0,891446400.0,883584000.0,64.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,894556800.0,165000.0,0.0,165000.0,123750.0
1983.0,606931200.0,599587200.0,120.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,609436800.0,145000.0,0.0,145000.0,130500.0
100.0,1196956800.0,1199116800.0,62.0,5.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,1199030400.0,100000.0,0.0,100000.0,50000.0
33.0,1132243200.0,1136044800.0,84.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1133280000.0,50000.0,0.0,50000.0,25000.0
2.0,1125331200.0,1104508800.0,66.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1128009600.0,8200.0,0.0,8200.0,4100.0
21.0,1189526400.0,1167580800.0,62.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,1193760000.0,16009.0,0.0,10000.0,5000.0
7.0,1197907200.0,1199116800.0,43.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1204214400.0,50000.0,0.0,50000.0,25000.0
797.0,1107100800.0,1104508800.0,84.0,5.0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,1206892800.0,150000.0,0.0,150000.0,75000.0
109.0,492796800.0,473356800.0,84.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,494697600.0,325000.0,0.0,325000.0,269750.0
2.0,978537600.0,978278400.0,48.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,980870400.0,11250.0,0.0,10000.0,5000.0
637.0,966528000.0,946656000.0,300.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,975513600.0,900000.0,0.0,900000.0,675000.0
33.0,1121356800.0,1104508800.0,44.0,5.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1125417600.0,70000.0,0.0,70000.0,35000.0
126.0,1154620800.0,1136044800.0,48.0,7.0,1.0,3.0,7.0,0.0,1.0,0.0,0.0,1156953600.0,25000.0,0.0,25000.0,21250.0
